natTi(d,x)48V					
 					
					
	fit	fit			
Energy	Pade	Uncert.	Phys. yield	Phys. yield	1 h irrad.
MeV	mb	mb	(MBq/uAh)	(uCi/uAh)	(MBq/uA)
43.2	64.03	3.78	3.22E+01	8.69E+02	3.21E+01
43.3	63.68	3.76	3.22E+01	8.71E+02	3.22E+01
43.4	63.34	3.74	3.23E+01	8.72E+02	3.22E+01
43.5	63.01	3.72	3.23E+01	8.74E+02	3.23E+01
43.6	62.67	3.70	3.24E+01	8.75E+02	3.24E+01
43.7	62.35	3.68	3.24E+01	8.77E+02	3.24E+01
43.8	62.03	3.66	3.25E+01	8.78E+02	3.25E+01
43.9	61.73	3.64	3.26E+01	8.80E+02	3.25E+01
44.0	61.43	3.81	3.26E+01	8.81E+02	3.26E+01
44.1	61.14	3.79	3.27E+01	8.83E+02	3.26E+01
44.2	60.85	3.77	3.27E+01	8.85E+02	3.27E+01
44.3	60.58	3.76	3.28E+01	8.86E+02	3.28E+01
44.4	60.32	3.74	3.28E+01	8.88E+02	3.28E+01
44.5	60.07	3.72	3.29E+01	8.89E+02	3.29E+01
44.6	59.82	3.71	3.30E+01	8.91E+02	3.29E+01
44.7	59.59	3.69	3.30E+01	8.92E+02	3.30E+01
44.8	59.36	3.68	3.31E+01	8.94E+02	3.30E+01
44.9	59.14	3.67	3.31E+01	8.95E+02	3.31E+01
45.0	58.93	3.65	3.32E+01	8.97E+02	3.31E+01
45.1	58.72	3.64	3.32E+01	8.98E+02	3.32E+01
45.2	58.53	3.63	3.33E+01	9.00E+02	3.33E+01
45.3	58.34	3.62	3.33E+01	9.01E+02	3.33E+01
45.4	58.16	3.61	3.34E+01	9.03E+02	3.34E+01
45.5	57.98	3.59	3.34E+01	9.04E+02	3.34E+01
45.6	57.82	3.58	3.35E+01	9.05E+02	3.35E+01
45.7	57.66	3.57	3.36E+01	9.07E+02	3.35E+01
45.8	57.50	3.57	3.36E+01	9.08E+02	3.36E+01
45.9	57.36	3.56	3.37E+01	9.10E+02	3.36E+01
46.0	57.22	3.89	3.37E+01	9.11E+02	3.37E+01
46.1	57.08	3.88	3.38E+01	9.13E+02	3.37E+01
46.2	56.96	3.87	3.38E+01	9.14E+02	3.38E+01
46.3	56.83	3.86	3.39E+01	9.16E+02	3.39E+01
46.4	56.72	3.86	3.39E+01	9.17E+02	3.39E+01
46.5	56.60	3.85	3.40E+01	9.19E+02	3.40E+01
46.6	56.49	3.84	3.40E+01	9.20E+02	3.40E+01
46.7	56.39	3.83	3.41E+01	9.22E+02	3.41E+01
46.8	56.29	3.83	3.42E+01	9.23E+02	3.41E+01
46.9	56.19	3.82	3.42E+01	9.24E+02	3.42E+01
47.0	56.10	3.81	3.43E+01	9.26E+02	3.42E+01
47.1	56.01	3.81	3.43E+01	9.27E+02	3.43E+01
47.2	55.92	3.80	3.44E+01	9.29E+02	3.43E+01
47.3	55.84	3.80	3.44E+01	9.30E+02	3.44E+01
47.4	55.76	3.79	3.45E+01	9.32E+02	3.44E+01
47.5	55.67	3.79	3.45E+01	9.33E+02	3.45E+01
47.6	55.59	3.78	3.46E+01	9.35E+02	3.45E+01
47.7	55.51	3.77	3.46E+01	9.36E+02	3.46E+01
47.8	55.43	3.77	3.47E+01	9.37E+02	3.47E+01
47.9	55.36	3.76	3.47E+01	9.39E+02	3.47E+01
48.0	55.28	4.04	3.48E+01	9.40E+02	3.48E+01
48.1	55.20	4.03	3.48E+01	9.42E+02	3.48E+01
48.2	55.12	4.02	3.49E+01	9.43E+02	3.49E+01
48.3	55.04	4.02	3.50E+01	9.45E+02	3.49E+01
48.4	54.96	4.01	3.50E+01	9.46E+02	3.50E+01
48.5	54.88	4.01	3.51E+01	9.48E+02	3.50E+01
48.6	54.80	4.00	3.51E+01	9.49E+02	3.51E+01
48.7	54.72	3.99	3.52E+01	9.51E+02	3.51E+01
48.8	54.64	3.99	3.52E+01	9.52E+02	3.52E+01
48.9	54.55	3.98	3.53E+01	9.53E+02	3.52E+01
49.0	54.47	3.98	3.53E+01	9.55E+02	3.53E+01
49.1	54.39	3.97	3.54E+01	9.56E+02	3.54E+01
49.2	54.31	3.96	3.54E+01	9.58E+02	3.54E+01
49.3	54.23	3.96	3.55E+01	9.59E+02	3.55E+01
49.4	54.15	3.95	3.55E+01	9.61E+02	3.55E+01
49.5	54.06	3.95	3.56E+01	9.62E+02	3.56E+01
49.6	53.98	3.94	3.57E+01	9.64E+02	3.56E+01
49.7	53.90	3.93	3.57E+01	9.65E+02	3.57E+01
49.8	53.82	3.93	3.58E+01	9.66E+02	3.57E+01
49.9	53.74	3.92	3.58E+01	9.68E+02	3.58E+01
50.0	53.66	4.24	3.59E+01	9.69E+02	3.58E+01
50.1	53.57	4.23	3.59E+01	9.71E+02	3.59E+01
50.2	53.49	4.23	3.60E+01	9.72E+02	3.59E+01
50.3	53.41	4.22	3.60E+01	9.74E+02	3.60E+01
50.4	53.33	4.21	3.61E+01	9.75E+02	3.60E+01
50.5	53.25	4.21	3.61E+01	9.77E+02	3.61E+01
50.6	53.17	4.20	3.62E+01	9.78E+02	3.62E+01
50.7	53.09	4.19	3.62E+01	9.79E+02	3.62E+01
50.8	53.01	4.19	3.63E+01	9.81E+02	3.63E+01
50.9	52.93	4.18	3.63E+01	9.82E+02	3.63E+01
51.0	52.84	4.17	3.64E+01	9.84E+02	3.64E+01
51.1	52.76	4.17	3.65E+01	9.85E+02	3.64E+01
51.2	52.68	4.16	3.65E+01	9.87E+02	3.65E+01
51.3	52.60	4.16	3.66E+01	9.88E+02	3.65E+01
51.4	52.52	4.15	3.66E+01	9.90E+02	3.66E+01
51.5	52.44	4.14	3.67E+01	9.91E+02	3.66E+01
51.6	52.36	4.14	3.67E+01	9.93E+02	3.67E+01
51.7	52.29	4.13	3.68E+01	9.94E+02	3.67E+01
51.8	52.21	4.12	3.68E+01	9.95E+02	3.68E+01
51.9	52.13	4.12	3.69E+01	9.97E+02	3.69E+01
52.0	52.05	4.11	3.69E+01	9.98E+02	3.69E+01
52.1	51.97	4.11	3.70E+01	1.00E+03	3.70E+01
52.2	51.89	4.10	3.70E+01	1.00E+03	3.70E+01
52.3	51.81	4.09	3.71E+01	1.00E+03	3.71E+01
52.4	51.73	4.09	3.72E+01	1.00E+03	3.71E+01
52.5	51.65	4.08	3.72E+01	1.01E+03	3.72E+01
52.6	51.58	4.07	3.73E+01	1.01E+03	3.72E+01
52.7	51.50	4.07	3.73E+01	1.01E+03	3.73E+01
52.8	51.42	4.06	3.74E+01	1.01E+03	3.73E+01
52.9	51.34	4.06	3.74E+01	1.01E+03	3.74E+01
53.0	51.26	4.05	3.75E+01	1.01E+03	3.74E+01
53.1	51.19	4.04	3.75E+01	1.01E+03	3.75E+01
53.2	51.11	4.04	3.76E+01	1.02E+03	3.75E+01
53.3	51.03	4.03	3.76E+01	1.02E+03	3.76E+01
53.4	50.95	4.03	3.77E+01	1.02E+03	3.77E+01
53.5	50.88	4.02	3.77E+01	1.02E+03	3.77E+01
53.6	50.80	4.01	3.78E+01	1.02E+03	3.78E+01
53.7	50.72	4.01	3.79E+01	1.02E+03	3.78E+01
53.8	50.65	4.00	3.79E+01	1.02E+03	3.79E+01
53.9	50.57	4.00	3.80E+01	1.03E+03	3.79E+01
54.0	50.49	3.99	3.80E+01	1.03E+03	3.80E+01
54.1	50.42	3.98	3.81E+01	1.03E+03	3.80E+01
54.2	50.34	3.98	3.81E+01	1.03E+03	3.81E+01
54.3	50.27	3.97	3.82E+01	1.03E+03	3.81E+01
54.4	50.19	3.96	3.82E+01	1.03E+03	3.82E+01
54.5	50.11	3.96	3.83E+01	1.03E+03	3.82E+01
54.6	50.04	3.95	3.83E+01	1.04E+03	3.83E+01
54.7	49.96	3.95	3.84E+01	1.04E+03	3.84E+01
54.8	49.89	3.94	3.84E+01	1.04E+03	3.84E+01
54.9	49.81	3.94	3.85E+01	1.04E+03	3.85E+01
55.0	49.74	3.93	3.86E+01	1.04E+03	3.85E+01
55.1	49.66	3.92	3.86E+01	1.04E+03	3.86E+01
55.2	49.59	3.92	3.87E+01	1.04E+03	3.86E+01
55.3	49.52	3.91	3.87E+01	1.05E+03	3.87E+01
55.4	49.44	3.91	3.88E+01	1.05E+03	3.87E+01
55.5	49.37	3.90	3.88E+01	1.05E+03	3.88E+01
55.6	49.29	3.89	3.89E+01	1.05E+03	3.88E+01
55.7	49.22	3.89	3.89E+01	1.05E+03	3.89E+01
55.8	49.15	3.88	3.90E+01	1.05E+03	3.89E+01
55.9	49.07	3.88	3.90E+01	1.05E+03	3.90E+01
56.0	49.00	3.87	3.91E+01	1.06E+03	3.91E+01
56.1	48.93	3.87	3.91E+01	1.06E+03	3.91E+01
56.2	48.86	3.86	3.92E+01	1.06E+03	3.92E+01
56.3	48.78	3.85	3.92E+01	1.06E+03	3.92E+01
56.4	48.71	3.85	3.93E+01	1.06E+03	3.93E+01
56.5	48.64	3.84	3.94E+01	1.06E+03	3.93E+01
56.6	48.57	3.84	3.94E+01	1.07E+03	3.94E+01
56.7	48.49	3.83	3.95E+01	1.07E+03	3.94E+01
56.8	48.42	3.83	3.95E+01	1.07E+03	3.95E+01
56.9	48.35	3.82	3.96E+01	1.07E+03	3.95E+01
57.0	48.28	3.81	3.96E+01	1.07E+03	3.96E+01
57.1	48.21	3.81	3.97E+01	1.07E+03	3.96E+01
57.2	48.14	3.80	3.97E+01	1.07E+03	3.97E+01
57.3	48.07	3.80	3.98E+01	1.08E+03	3.97E+01
57.4	48.00	3.79	3.98E+01	1.08E+03	3.98E+01
57.5	47.93	3.79	3.99E+01	1.08E+03	3.99E+01
57.6	47.86	3.78	3.99E+01	1.08E+03	3.99E+01
57.7	47.79	3.78	4.00E+01	1.08E+03	4.00E+01
57.8	47.72	3.77	4.01E+01	1.08E+03	4.00E+01
57.9	47.65	3.76	4.01E+01	1.08E+03	4.01E+01
58.0	47.58	3.76	4.02E+01	1.09E+03	4.01E+01
58.1	47.51	3.75	4.02E+01	1.09E+03	4.02E+01
58.2	47.44	3.75	4.03E+01	1.09E+03	4.02E+01
58.3	47.37	3.74	4.03E+01	1.09E+03	4.03E+01
58.4	47.30	3.74	4.04E+01	1.09E+03	4.03E+01
58.5	47.23	3.73	4.04E+01	1.09E+03	4.04E+01
58.6	47.16	3.73	4.05E+01	1.09E+03	4.04E+01
58.7	47.10	3.72	4.05E+01	1.10E+03	4.05E+01
58.8	47.03	3.72	4.06E+01	1.10E+03	4.05E+01
58.9	46.96	3.71	4.06E+01	1.10E+03	4.06E+01
59.0	46.89	3.70	4.07E+01	1.10E+03	4.07E+01
59.1	46.83	3.70	4.07E+01	1.10E+03	4.07E+01
59.2	46.76	3.69	4.08E+01	1.10E+03	4.08E+01
59.3	46.69	3.69	4.09E+01	1.10E+03	4.08E+01
59.4	46.63	3.68	4.09E+01	1.11E+03	4.09E+01
59.5	46.56	3.68	4.10E+01	1.11E+03	4.09E+01
59.6	46.49	3.67	4.10E+01	1.11E+03	4.10E+01
59.7	46.43	3.67	4.11E+01	1.11E+03	4.10E+01
59.8	46.36	3.66	4.11E+01	1.11E+03	4.11E+01
59.9	46.30	3.66	4.12E+01	1.11E+03	4.11E+01
60.0	46.23	10.12	4.12E+01	1.11E+03	4.12E+01
60.1	46.16	10.11	4.13E+01	1.12E+03	4.12E+01
60.2	46.10	10.10	4.13E+01	1.12E+03	4.13E+01
60.3	46.03	10.08	4.14E+01	1.12E+03	4.13E+01
60.4	45.97	10.07	4.14E+01	1.12E+03	4.14E+01
60.5	45.91	10.05	4.15E+01	1.12E+03	4.15E+01
60.6	45.84	10.04	4.15E+01	1.12E+03	4.15E+01
60.7	45.78	10.03	4.16E+01	1.12E+03	4.16E+01
60.8	45.71	10.01	4.16E+01	1.13E+03	4.16E+01
60.9	45.65	10.00	4.17E+01	1.13E+03	4.17E+01
61.0	45.59	9.98	4.18E+01	1.13E+03	4.17E+01
61.1	45.52	9.97	4.18E+01	1.13E+03	4.18E+01
61.2	45.46	9.96	4.19E+01	1.13E+03	4.18E+01
61.3	45.40	9.94	4.19E+01	1.13E+03	4.19E+01
61.4	45.34	9.93	4.20E+01	1.13E+03	4.19E+01
61.5	45.27	9.91	4.20E+01	1.14E+03	4.20E+01
61.6	45.21	9.90	4.21E+01	1.14E+03	4.20E+01
61.7	45.15	9.89	4.21E+01	1.14E+03	4.21E+01
61.8	45.09	9.87	4.22E+01	1.14E+03	4.21E+01
61.9	45.03	9.86	4.22E+01	1.14E+03	4.22E+01
62.0	44.96	9.85	4.23E+01	1.14E+03	4.22E+01
