,filename,isotope,energy,counts,unc_counts,intensity,unc_intensity,efficiency,unc_efficiency,decays,unc_decays,decay_rate,unc_decay_rate,chi2,start_time,live_time,real_time
26,../../2017_Feb_Zr/30MeV/BC130217_Ni03_18cm_30MeV.Spe,57NI,1377.63,1010.1713323206468,34.53768414778119,0.8170000000000001,0.024,0.0009950498099014,8.132486761340948e-05,1292941.8855946327,127349.98297171852,1798.2501885878062,177.12097770753618,0.8694716046935584,02/13/2017 21:11:00,691.0,719.0
27,../../2017_Feb_Zr/30MeV/BC130217_Ni03_18cm_30MeV.Spe,55CO,1408.5,1196.7447014021473,38.07224830980872,0.1689999999999999,0.008,0.0009772701639312,9.380030339231284e-05,7539646.977668941,869548.2497735582,10486.296213725926,1209.3856046920143,1.3454032729989092,02/13/2017 21:11:00,691.0,719.0
28,../../2017_Feb_Zr/30MeV/BC130217_Ni03_18cm_30MeV.Spe,52MN,1434.092,6.919715768604863,4.037071582088307,1.0,0.0139999999999999,0.0009630492687371,0.0001064288261409,7476.366677014515,5272.283691305188,10.398284669004887,7.332800683317369,1.8077703248090211,02/13/2017 21:11:00,691.0,719.0
29,../../2017_Feb_Zr/30MeV/BC130217_Ni03_18cm_30MeV.Spe,65NI,1481.84,573.5674148566784,27.90311202677304,0.2359,0.011795,0.0009376933503794,0.0001352475208826,2698028.521500504,446714.52212529245,3752.473604312244,621.2997526081954,1.6197381982121817,02/13/2017 21:11:00,691.0,719.0
30,../../2017_Feb_Zr/30MeV/BC130217_Ni03_18cm_30MeV.Spe,61CU,1662.0,22.351547768476152,4.799293885174281,0.00052,0.0001,0.0008538763009432,0.0003004125084484,52379354.4039161,26273597.257243782,72850.28428917399,36541.85988490096,1.1980290876526016,02/13/2017 21:11:00,691.0,719.0
31,../../2017_Feb_Zr/30MeV/BC130217_Ni03_18cm_30MeV.Spe,61CU,1729.473,42.19227757761781,7.1739109569790935,0.00054,0.0001,0.0008265479365083,0.0003842450152109,98360789.68959913,54144660.7941689,136802.21097301686,75305.50875405966,1.5107854302478714,02/13/2017 21:11:00,691.0,719.0
32,../../2017_Feb_Zr/30MeV/BC130217_Ni03_18cm_30MeV.Spe,57NI,1757.55,52.70387780002342,7.05071541143388,0.0575,0.002,0.0008157337928622,0.0004225736184031,1169168.524109856,647211.261083173,1626.1036496660029,900.1547442046913,1.1912237838450093,02/13/2017 21:11:00,691.0,719.0
34,../../2017_Feb_Zr/30MeV/BC130217_Ni03_18cm_30MeV.Spe,60CU,1791.6,1.3002870974727296,1.7384630233071066,0.454,0.023,0.0008030296312384,0.0004716497430653,3711.1001321324447,6324.2628075562,5.161474453591717,8.795914892289568,1.279927560579588,02/13/2017 21:11:00,691.0,719.0
35,../../2017_Feb_Zr/30MeV/BC130217_Ni03_18cm_30MeV.Spe,57NI,1919.52,113.3011171242108,9.079477922374224,0.123,0.004,0.0007589539801825,0.0006806359443507,1262886.9648805468,1143990.0550531794,1756.4491862038203,1591.0849166247278,0.926321480949566,02/13/2017 21:11:00,691.0,719.0
37,../../2017_Feb_Zr/30MeV/BC130217_Ni03_18cm_30MeV.Spe,55CO,2177.6,1.5731785235680875,2.048894981120572,0.0029,0.0004,0.0006845169546044,0.0012092885068971,824606.2925089746,1928924.677527124,1146.8794054366822,2682.7881467692964,1.1345487203346605,02/13/2017 21:11:00,691.0,719.0
